ID,Session0_Pilot1,Configuration,Period,Subject,Group,Profit,TotalProfit,Participate,conf,treat,orden,profit,totalProfit,totalEuros,totalPay,eurosFS,conF1,conF2,conF3,conF4,conF5,ownCon,groupF1,groupF2,groupF3,groupF4,groupF5,FS1G,FS2G,FS3G,FS4G,FS5G,sumFSG,cumSumFS,profF1,profF2,profF3,profF4,profF5,hasDecided,oldGroupF1,oldGroupF2,oldGroupF3,oldGroupF4,oldGroupF5,remainECU,age,gender,studies,level,q1,q2,q3,q4,q5,rand,ranking,screen,TimeAnteriorTutorialOK,TimeContinuarTutorialOK,TimeEmpezarTutorialOK,secsTime,remainTime,show,LeaveStage,TimeCuntoMeQuedaDecOK,TimeAceptarDecOK,maxValue1,minValue1,total,aRandCon[1],aRandCon[2],aRandCon[3],aRandCon[4],aRandCon[5],aRandCon[6],i,itRandCon,con_i,TimeContinuarEndPartOK,TimeEmpezarIniPart2OK,TimeContinuarQuestionsOK,sumaE_FS,TimeOKPaymentOK,timing
4484,0,2,35,104,3,0,0,0,2,2,1,88.765,4150.7625,0,0,0,69,3,0,16,8,4,301,130,22,48,100,0,6.5,2.2,7.2,20,35.9,207.025,45.15,18.525,2.97,6.12,12,0,332,57,82,57,182,10,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,0,1,0,5,0,4,0,6,1,2,5,3,4,6,7,6,4,-,-,-,-,-,0
4485,0,2,35,105,4,0,0,0,2,1,2,140.025,4845.92,0,0,0,40,20,5,5,30,0,510,105,100,115,170,0,5.25,10,17.25,34,66.5,238.62,76.5,14.9625,13.5,14.6625,20.4,1,455,110,125,115,195,100,20,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,20,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
4486,0,2,35,106,2,0,0,0,2,1,2,138.525,4480.03,0,0,0,90,5,0,0,5,0,416,156,101,136,191,0,7.8,10.1,20.4,38.2,76.5,278.08,62.4,22.23,13.635,17.34,22.92,1,472,94,73,136,225,100,38,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,42,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
4487,0,2,35,107,2,0,0,0,2,1,2,138.525,4685.03,0,0,0,0,20,20,20,40,0,416,156,101,136,191,0,7.8,10.1,20.4,38.2,76.5,278.08,62.4,22.23,13.635,17.34,22.92,1,472,94,73,136,225,100,20,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,24,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
4488,0,2,35,108,3,0,0,0,2,2,1,134.765,4401.7625,0,0,0,50,0,0,0,0,50,301,130,22,48,100,0,6.5,2.2,7.2,20,35.9,207.025,45.15,18.525,2.97,6.12,12,1,332,57,82,57,182,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,48,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
4489,0,2,35,109,2,0,0,0,2,1,2,138.525,4455.03,0,0,0,90,10,0,0,0,0,416,156,101,136,191,0,7.8,10.1,20.4,38.2,76.5,278.08,62.4,22.23,13.635,17.34,22.92,1,472,94,73,136,225,100,23,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,48,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
4490,0,2,35,110,5,0,0,0,2,2,1,108.4825,4696.41,0,0,0,30,10,0,10,10,40,220,45,27,62,146,0,2.25,2.7,9.3,29.2,43.45,177.86,33,6.4125,3.645,7.905,17.52,1,225,48,41,34,123,100,24,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,29,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
4491,0,2,35,111,6,0,0,0,2,1,2,140.475,4579.32,0,0,0,60,10,10,10,10,0,505,130,105,110,150,0,6.5,10.5,16.5,30,63.5,212.92,75.75,18.525,14.175,14.025,18,1,445,155,155,140,105,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,27,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
4492,0,2,35,112,1,0,0,0,2,2,1,122.8375,4274.6575,0,0,0,15,20,10,5,25,25,103,166,51,49,380,0,8.3,5.1,7.35,76,96.75,352.395,15.45,23.655,6.885,6.2475,45.6,1,135,140,49,65,301,25,36,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,39,1,0,42,39,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
4493,0,2,35,113,3,0,0,0,2,2,1,114.765,4531.7625,0,0,0,50,0,10,0,10,30,301,130,22,48,100,0,6.5,2.2,7.2,20,35.9,207.025,45.15,18.525,2.97,6.12,12,1,332,57,82,57,182,100,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,43,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
4494,0,2,35,114,3,0,0,0,2,2,1,144.765,4771.7625,0,0,0,20,0,0,0,20,60,301,130,22,48,100,0,6.5,2.2,7.2,20,35.9,207.025,45.15,18.525,2.97,6.12,12,1,332,57,82,57,182,60,42,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,20,1,0,23,18,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
4495,0,2,35,115,1,0,0,0,2,2,1,97.8375,4649.6575,0,0,0,0,0,0,0,100,0,103,166,51,49,380,0,8.3,5.1,7.35,76,96.75,352.395,15.45,23.655,6.885,6.2475,45.6,1,135,140,49,65,301,100,20,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,46,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
4496,0,2,35,116,6,0,0,0,2,1,2,140.475,4579.32,0,0,0,20,5,5,30,40,0,505,130,105,110,150,0,6.5,10.5,16.5,30,63.5,212.92,75.75,18.525,14.175,14.025,18,1,445,155,155,140,105,40,20,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,40,1,0,51,39,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
4497,0,2,35,117,1,0,0,0,2,2,1,107.8375,4489.6575,0,0,0,20,30,0,0,40,10,103,166,51,49,380,0,8.3,5.1,7.35,76,96.75,352.395,15.45,23.655,6.885,6.2475,45.6,1,135,140,49,65,301,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,45,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
4498,0,2,35,118,5,0,0,0,2,2,1,88.4825,4216.41,0,0,0,10,10,10,25,25,20,220,45,27,62,146,0,2.25,2.7,9.3,29.2,43.45,177.86,33,6.4125,3.645,7.905,17.52,1,225,48,41,34,123,100,23,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,49,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
4499,0,2,35,119,5,0,0,0,2,2,1,103.4825,4792.41,0,0,0,30,10,2,2,21,35,220,45,27,62,146,0,2.25,2.7,9.3,29.2,43.45,177.86,33,6.4125,3.645,7.905,17.52,1,225,48,41,34,123,100,20,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,28,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
4500,0,2,35,120,4,0,0,0,2,1,2,140.025,4612.92,0,0,0,40,0,30,30,0,0,510,105,100,115,170,0,5.25,10,17.25,34,66.5,238.62,76.5,14.9625,13.5,14.6625,20.4,1,455,110,125,115,195,100,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,35,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
4501,0,2,36,61,2,0,0,0,2,1,2,138.525,4593.555,0,0,0,20,20,20,20,20,0,421,106,146,176,151,0,5.3,14.6,26.4,30.2,76.5,285.73,63.15,15.105,19.71,22.44,18.12,1,416,156,101,136,191,100,20,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,52,1,-,0,54,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,2
4502,0,2,36,62,5,0,0,0,2,2,1,65.82,3982.23,0,0,0,100,0,0,0,0,0,185,51,71,61,112,0,2.55,7.1,9.15,22.4,41.2,181.98,27.75,7.2675,9.585,7.7775,13.44,1,220,45,27,62,146,100,23,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,36,1,-,0,36,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4503,0,2,36,63,2,0,0,0,2,1,2,138.525,4623.555,0,0,0,10,20,30,20,20,0,421,106,146,176,151,0,5.3,14.6,26.4,30.2,76.5,285.73,63.15,15.105,19.71,22.44,18.12,1,416,156,101,136,191,0,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,38,1,-,39,38,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0
4504,0,2,36,64,1,0,0,0,2,2,1,119.2125,4542.87,0,0,0,10,16,5,5,40,24,85,118,70,85,378,0,5.9,7,12.75,75.6,101.25,362.52,12.75,16.815,9.45,10.8375,45.36,1,103,166,51,49,380,100,29,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,37,1,-,0,38,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4505,0,2,36,65,6,0,0,0,2,1,2,140.2875,5670.6075,0,0,0,60,10,10,10,10,0,445,175,145,110,125,0,8.75,14.5,16.5,25,64.75,219.395,66.75,24.9375,19.575,14.025,15,1,505,130,105,110,150,100,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,44,1,-,0,45,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,2
4506,0,2,36,66,4,0,0,0,2,1,2,140.1375,5744.0575,0,0,0,100,0,0,0,0,0,520,105,70,150,155,0,5.25,7,22.5,31,65.75,245.195,78,14.9625,9.45,19.125,18.6,1,510,105,100,115,170,100,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,51,1,-,0,53,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4507,0,2,36,67,1,0,0,0,2,2,1,170.2125,5354.87,0,0,0,5,5,5,5,5,75,85,118,70,85,378,0,5.9,7,12.75,75.6,101.25,362.52,12.75,16.815,9.45,10.8375,45.36,1,103,166,51,49,380,100,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,49,1,-,0,51,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4508,0,2,36,68,4,0,0,0,2,1,2,140.1375,5244.0575,0,0,0,30,25,5,25,15,0,520,105,70,150,155,0,5.25,7,22.5,31,65.75,245.195,78,14.9625,9.45,19.125,18.6,1,510,105,100,115,170,0,20,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,28,1,-,29,27,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,2
4509,0,2,36,69,1,0,0,0,2,2,1,165.2125,5225.87,0,0,0,0,25,0,0,5,70,85,118,70,85,378,0,5.9,7,12.75,75.6,101.25,362.52,12.75,16.815,9.45,10.8375,45.36,1,103,166,51,49,380,100,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,49,1,-,0,50,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4510,0,2,36,70,2,0,0,0,2,1,2,138.525,4758.555,0,0,0,5,5,10,30,50,0,421,106,146,176,151,0,5.3,14.6,26.4,30.2,76.5,285.73,63.15,15.105,19.71,22.44,18.12,1,416,156,101,136,191,100,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,43,1,-,0,44,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0
4511,0,2,36,71,2,0,0,0,2,1,2,138.525,4670.555,0,0,0,5,20,15,25,35,0,421,106,146,176,151,0,5.3,14.6,26.4,30.2,76.5,285.73,63.15,15.105,19.71,22.44,18.12,1,416,156,101,136,191,5,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,23,1,-,41,23,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,2
4512,0,2,36,72,2,0,0,0,2,1,2,138.525,6434.555,0,0,0,96,1,1,1,1,0,421,106,146,176,151,0,5.3,14.6,26.4,30.2,76.5,285.73,63.15,15.105,19.71,22.44,18.12,1,416,156,101,136,191,0,36,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,50,1,-,52,51,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0
4513,0,2,36,73,5,0,0,0,2,2,1,85.82,4292.23,0,0,0,20,0,20,0,40,20,185,51,71,61,112,0,2.55,7.1,9.15,22.4,41.2,181.98,27.75,7.2675,9.585,7.7775,13.44,1,220,45,27,62,146,20,18,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,0,1,-,34,-1,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4514,0,2,36,74,4,0,0,0,2,1,2,140.1375,4821.0575,0,0,0,25,30,5,10,30,0,520,105,70,150,155,0,5.25,7,22.5,31,65.75,245.195,78,14.9625,9.45,19.125,18.6,1,510,105,100,115,170,25,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,28,1,-,34,27,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4515,0,2,36,75,5,0,0,0,2,2,1,90.82,4588.23,0,0,0,25,15,10,10,15,25,185,51,71,61,112,0,2.55,7.1,9.15,22.4,41.2,181.98,27.75,7.2675,9.585,7.7775,13.44,1,220,45,27,62,146,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,40,1,-,0,40,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,2
4516,0,2,36,76,5,0,0,0,2,2,1,165.82,5572.23,0,0,0,0,0,0,0,0,100,185,51,71,61,112,0,2.55,7.1,9.15,22.4,41.2,181.98,27.75,7.2675,9.585,7.7775,13.44,1,220,45,27,62,146,100,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,42,1,-,0,42,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4517,0,2,36,77,3,0,0,0,2,2,1,154.3125,5421.075,0,0,0,5,5,5,5,5,75,187,157,52,52,127,0,7.85,5.2,7.8,25.4,46.25,211.65,28.05,22.3725,7.02,6.63,15.24,1,301,130,22,48,100,100,41,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,48,1,-,0,49,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4518,0,2,36,78,4,0,0,0,2,1,2,140.1375,4797.0575,0,0,0,80,0,0,10,10,0,520,105,70,150,155,0,5.25,7,22.5,31,65.75,245.195,78,14.9625,9.45,19.125,18.6,1,510,105,100,115,170,100,18,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,21,1,-,0,20,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4519,0,2,36,79,3,0,0,0,2,2,1,159.3125,4851.075,0,0,0,0,0,0,0,20,80,187,157,52,52,127,0,7.85,5.2,7.8,25.4,46.25,211.65,28.05,22.3725,7.02,6.63,15.24,1,301,130,22,48,100,100,20,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,31,1,-,0,30,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4520,0,2,36,80,4,0,0,0,2,1,2,140.1375,4744.0575,0,0,0,0,10,20,30,40,0,520,105,70,150,155,0,5.25,7,22.5,31,65.75,245.195,78,14.9625,9.45,19.125,18.6,1,510,105,100,115,170,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,50,1,-,0,51,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4521,0,2,36,81,6,0,0,0,2,1,2,140.2875,4766.6075,0,0,0,15,15,20,20,30,0,445,175,145,110,125,0,8.75,14.5,16.5,25,64.75,219.395,66.75,24.9375,19.575,14.025,15,1,505,130,105,110,150,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,41,1,-,0,41,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,2
4522,0,2,36,82,6,0,0,0,2,1,2,140.2875,4959.6075,0,0,0,100,0,0,0,0,0,445,175,145,110,125,0,8.75,14.5,16.5,25,64.75,219.395,66.75,24.9375,19.575,14.025,15,1,505,130,105,110,150,100,25,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,56,1,-,0,57,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4523,0,2,36,83,3,0,0,0,2,2,1,79.3125,4151.075,0,0,0,90,0,0,0,10,0,187,157,52,52,127,0,7.85,5.2,7.8,25.4,46.25,211.65,28.05,22.3725,7.02,6.63,15.24,1,301,130,22,48,100,100,20,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,44,1,-,0,44,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4524,0,2,36,84,6,0,0,0,2,1,2,140.2875,5448.6075,0,0,0,30,0,70,0,0,0,445,175,145,110,125,0,8.75,14.5,16.5,25,64.75,219.395,66.75,24.9375,19.575,14.025,15,1,505,130,105,110,150,100,20,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,42,1,-,0,42,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0
4525,0,2,36,85,1,0,0,0,2,2,1,95.2125,4189.87,0,0,0,5,5,15,15,60,0,85,118,70,85,378,0,5.9,7,12.75,75.6,101.25,362.52,12.75,16.815,9.45,10.8375,45.36,1,103,166,51,49,380,0,38,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,28,1,-,29,27,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4526,0,2,36,86,5,0,0,0,2,2,1,145.82,4382.23,0,0,0,0,5,5,5,5,80,185,51,71,61,112,0,2.55,7.1,9.15,22.4,41.2,181.98,27.75,7.2675,9.585,7.7775,13.44,1,220,45,27,62,146,100,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,34,1,-,0,33,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,2
4527,0,2,36,87,6,0,0,0,2,1,2,140.2875,5004.6075,0,0,0,100,0,0,0,0,0,445,175,145,110,125,0,8.75,14.5,16.5,25,64.75,219.395,66.75,24.9375,19.575,14.025,15,1,505,130,105,110,150,100,26,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,55,1,-,0,56,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4528,0,2,36,88,6,0,0,0,2,1,2,140.2875,4809.6075,0,0,0,50,15,10,10,15,0,445,175,145,110,125,0,8.75,14.5,16.5,25,64.75,219.395,66.75,24.9375,19.575,14.025,15,1,505,130,105,110,150,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,48,1,-,0,49,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0
4529,0,2,36,89,3,0,0,0,2,2,1,104.3125,4406.075,0,0,0,5,10,30,20,10,25,187,157,52,52,127,0,7.85,5.2,7.8,25.4,46.25,211.65,28.05,22.3725,7.02,6.63,15.24,1,301,130,22,48,100,25,32,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,40,1,-,45,40,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4530,0,2,36,90,6,0,0,0,2,1,2,140.2875,4719.6075,0,0,0,10,20,20,25,25,0,445,175,145,110,125,0,8.75,14.5,16.5,25,64.75,219.395,66.75,24.9375,19.575,14.025,15,1,505,130,105,110,150,100,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,43,1,-,0,43,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,2
4531,0,2,36,91,6,0,0,0,2,1,2,140.2875,4719.6075,0,0,0,0,100,0,0,0,0,445,175,145,110,125,0,8.75,14.5,16.5,25,64.75,219.395,66.75,24.9375,19.575,14.025,15,1,505,130,105,110,150,100,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,47,1,-,0,47,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0
4532,0,2,36,92,2,0,0,0,2,1,2,138.525,4641.555,0,0,0,80,0,0,20,0,0,421,106,146,176,151,0,5.3,14.6,26.4,30.2,76.5,285.73,63.15,15.105,19.71,22.44,18.12,1,416,156,101,136,191,100,32,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,11,1,-,0,10,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0
4533,0,2,36,93,2,0,0,0,2,1,2,138.525,4696.555,0,0,0,20,0,30,50,0,0,421,106,146,176,151,0,5.3,14.6,26.4,30.2,76.5,285.73,63.15,15.105,19.71,22.44,18.12,1,416,156,101,136,191,100,20,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,32,1,-,0,32,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4534,0,2,36,94,4,0,0,0,2,1,2,140.1375,4744.0575,0,0,0,100,0,0,0,0,0,520,105,70,150,155,0,5.25,7,22.5,31,65.75,245.195,78,14.9625,9.45,19.125,18.6,1,510,105,100,115,170,100,18,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,29,1,-,0,29,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4535,0,2,36,95,1,0,0,0,2,2,1,95.2125,4279.87,0,0,0,10,20,15,15,40,0,85,118,70,85,378,0,5.9,7,12.75,75.6,101.25,362.52,12.75,16.815,9.45,10.8375,45.36,1,103,166,51,49,380,10,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,30,1,-,34,29,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4536,0,2,36,96,3,0,0,0,2,2,1,79.3125,4742.075,0,0,0,1,96,1,1,1,0,187,157,52,52,127,0,7.85,5.2,7.8,25.4,46.25,211.65,28.05,22.3725,7.02,6.63,15.24,1,301,130,22,48,100,100,18,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,50,1,-,0,51,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,2
4537,0,2,36,97,5,0,0,0,2,2,1,125.82,5077.23,0,0,0,0,10,10,10,10,60,185,51,71,61,112,0,2.55,7.1,9.15,22.4,41.2,181.98,27.75,7.2675,9.585,7.7775,13.44,1,220,45,27,62,146,100,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,47,1,-,0,47,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0
4538,0,2,36,98,1,0,0,0,2,2,1,120.2125,4639.87,0,0,0,10,17,5,5,38,25,85,118,70,85,378,0,5.9,7,12.75,75.6,101.25,362.52,12.75,16.815,9.45,10.8375,45.36,1,103,166,51,49,380,100,47,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,39,1,-,0,38,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,2
4539,0,2,36,99,5,0,0,0,2,2,1,165.82,5522.23,0,0,0,0,0,0,0,0,100,185,51,71,61,112,0,2.55,7.1,9.15,22.4,41.2,181.98,27.75,7.2675,9.585,7.7775,13.44,1,220,45,27,62,146,100,18,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,55,1,-,0,56,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4540,0,2,36,100,4,0,0,0,2,1,2,140.1375,4784.0575,0,0,0,35,10,10,15,30,0,520,105,70,150,155,0,5.25,7,22.5,31,65.75,245.195,78,14.9625,9.45,19.125,18.6,1,510,105,100,115,170,5,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,35,1,-,41,34,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0
4541,0,2,36,101,1,0,0,0,2,2,1,105.2125,4314.87,0,0,0,25,10,5,20,30,10,85,118,70,85,378,0,5.9,7,12.75,75.6,101.25,362.52,12.75,16.815,9.45,10.8375,45.36,1,103,166,51,49,380,20,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,42,1,-,46,41,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,2
4542,0,2,36,102,4,0,0,0,2,1,2,140.1375,4744.0575,0,0,0,100,0,0,0,0,0,520,105,70,150,155,0,5.25,7,22.5,31,65.75,245.195,78,14.9625,9.45,19.125,18.6,1,510,105,100,115,170,100,21,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,42,1,-,0,42,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4543,0,2,36,103,3,0,0,0,2,2,1,174.3125,5559.075,0,0,0,1,1,1,1,1,95,187,157,52,52,127,0,7.85,5.2,7.8,25.4,46.25,211.65,28.05,22.3725,7.02,6.63,15.24,1,301,130,22,48,100,100,18,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,31,1,-,0,30,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0
4544,0,2,36,104,3,0,0,0,2,2,1,84.3125,4235.075,0,0,0,15,15,15,25,25,5,187,157,52,52,127,0,7.85,5.2,7.8,25.4,46.25,211.65,28.05,22.3725,7.02,6.63,15.24,1,301,130,22,48,100,5,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,50,1,-,52,50,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0
4545,0,2,36,105,4,0,0,0,2,1,2,140.1375,4986.0575,0,0,0,40,20,10,10,20,0,520,105,70,150,155,0,5.25,7,22.5,31,65.75,245.195,78,14.9625,9.45,19.125,18.6,1,510,105,100,115,170,100,20,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,8,1,-,0,6,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4546,0,2,36,106,2,0,0,0,2,1,2,138.525,4618.555,0,0,0,95,0,0,0,5,0,421,106,146,176,151,0,5.3,14.6,26.4,30.2,76.5,285.73,63.15,15.105,19.71,22.44,18.12,1,416,156,101,136,191,100,38,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,44,1,-,0,44,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0
4547,0,2,36,107,2,0,0,0,2,1,2,138.525,4823.555,0,0,0,0,30,40,10,20,0,421,106,146,176,151,0,5.3,14.6,26.4,30.2,76.5,285.73,63.15,15.105,19.71,22.44,18.12,1,416,156,101,136,191,100,20,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,26,1,-,0,25,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1
4548,0,2,36,108,3,0,0,0,2,2,1,119.3125,4521.075,0,0,0,20,20,0,0,20,40,187,157,52,52,127,0,7.85,5.2,7.8,25.4,46.25,211.65,28.05,22.3725,7.02,6.63,15.24,1,301,130,22,48,100,40,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,45,1,-,48,45,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,2
4549,0,2,36,109,2,0,0,0,2,1,2,138.525,4593.555,0,0,0,90,10,0,0,0,0,421,106,146,176,151,0,5.3,14.6,26.4,30.2,76.5,285.73,63.15,15.105,19.71,22.44,18.12,1,416,156,101,136,191,100,23,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,52,1,-,0,53,-,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0
